sha256,canonical_abs_path,canonical_rel_path,filename,ext,size_bytes,width,height,root_key,subject,subject_detail,source_platform,source_collection,source_creator,source_confidence,content_kind,duplicate_count,suggested_title,suggested_image_code,db_ready
ea06412bce2d53a589f308ae08115ee9b3df32bf87219fc1b0280ac4fe121f4b,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0077.JPG,historical\dropbox\rest\DSC_0077.JPG,DSC_0077.JPG,.jpg,2486926,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-EA06412BCE2D,yes
a2e26b19384497f1a71654880468b04701aa539e7af2f9cfa79189c20e230d70,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0078.JPG,historical\dropbox\rest\DSC_0078.JPG,DSC_0078.JPG,.jpg,2384314,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-A2E26B193844,yes
6554c5be275671ac91800f405841f0420ca5169f692e059c539cbd64e6395c2f,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0079.JPG,historical\dropbox\rest\DSC_0079.JPG,DSC_0079.JPG,.jpg,2429171,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-6554C5BE2756,yes
b0622465e5cb097cb1bef41066324219df2ea25229a3cea6709ef835ae76ab8a,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0080.JPG,historical\dropbox\rest\DSC_0080.JPG,DSC_0080.JPG,.jpg,2409711,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-B0622465E5CB,yes
22c334c0b8bc53b1ccce943843c2d808b8429b10ac73fa0e573c2fc8d00039fa,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0081.JPG,historical\dropbox\rest\DSC_0081.JPG,DSC_0081.JPG,.jpg,2223524,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-22C334C0B8BC,yes
dc70d386b13648524c281121eaa6f577027750d27de9c4553053a82483af0010,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0082.JPG,historical\dropbox\rest\DSC_0082.JPG,DSC_0082.JPG,.jpg,2219328,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-DC70D386B136,yes
cef7b3b5a2f7087905e43cb9fc7d3bd83aee9300d3f24ead17642fc4527602dc,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0083.JPG,historical\dropbox\rest\DSC_0083.JPG,DSC_0083.JPG,.jpg,2372591,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-CEF7B3B5A2F7,yes
13ae96a3504d0774c13b2fb284465966a2e9c4bdbd5ca969f080dfd5c0a6020b,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0084.JPG,historical\dropbox\rest\DSC_0084.JPG,DSC_0084.JPG,.jpg,2324613,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-13AE96A3504D,yes
a5ca744a524cde9732929fc329df534f7b18dafa4e3af39c86de0b7218de5f67,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0085.JPG,historical\dropbox\rest\DSC_0085.JPG,DSC_0085.JPG,.jpg,2192540,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-A5CA744A524C,yes
4d9d4fae5bfa57f5643df70e823b9b3bdb9386174059f680e0f90c737f3afc74,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0086.JPG,historical\dropbox\rest\DSC_0086.JPG,DSC_0086.JPG,.jpg,2165063,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-4D9D4FAE5BFA,yes
9a9a90495acabefe2ec482b7756584f904c650f85c9261378dfa5d4ba54467a5,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0087.JPG,historical\dropbox\rest\DSC_0087.JPG,DSC_0087.JPG,.jpg,2454326,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-9A9A90495ACA,yes
528f1ba85f298967174b40da245333261838ce9977d628cf67ee659fd6c86bf8,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0088.JPG,historical\dropbox\rest\DSC_0088.JPG,DSC_0088.JPG,.jpg,2237145,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-528F1BA85F29,yes
77f930c5c9b9df09e7f26cda6e1c2b2f07c7047aaee39b875929e2e321b951b0,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0089.JPG,historical\dropbox\rest\DSC_0089.JPG,DSC_0089.JPG,.jpg,2233697,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-77F930C5C9B9,yes
14d9297beb1cdda2249b29754823f1eba490f58691875815916b038734b4bf02,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0090.JPG,historical\dropbox\rest\DSC_0090.JPG,DSC_0090.JPG,.jpg,2559881,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-14D9297BEB1C,yes
481bb740fb94343dc1bdb36b8fd56ed51566c4e04d3dcae9f97470dc9b59ed36,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0091.JPG,historical\dropbox\rest\DSC_0091.JPG,DSC_0091.JPG,.jpg,2341649,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-481BB740FB94,yes
249adf04a623f7874c42d88b76a3400de4df49479958dbb899bf1685ad5fb1f8,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0092.JPG,historical\dropbox\rest\DSC_0092.JPG,DSC_0092.JPG,.jpg,2370154,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-249ADF04A623,yes
6888e41230bc55924e3ec2d8b57428f289a9889b7c0983005fd64fddaae5f52e,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0093.JPG,historical\dropbox\rest\DSC_0093.JPG,DSC_0093.JPG,.jpg,2231143,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-6888E41230BC,yes
4265fd80c7dba6896c89f0a77d1c36b389123d5489b6b726dd8efc96c6788ee8,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0094.JPG,historical\dropbox\rest\DSC_0094.JPG,DSC_0094.JPG,.jpg,2751267,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-4265FD80C7DB,yes
c3755c080f9cb8b61f910d494907ad8272d9567dda65b04de64460e746a79434,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0095.JPG,historical\dropbox\rest\DSC_0095.JPG,DSC_0095.JPG,.jpg,2450638,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-C3755C080F9C,yes
6105f79c4e71444bb91d3d9561be8a9514a94182e8b4e8e092772b72c8caaac8,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0096.JPG,historical\dropbox\rest\DSC_0096.JPG,DSC_0096.JPG,.jpg,2374328,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-6105F79C4E71,yes
c499ae6826b2bc04ddd051ccd452ca7cfdd1f4f5953012feda9396a185c69e20,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0097.JPG,historical\dropbox\rest\DSC_0097.JPG,DSC_0097.JPG,.jpg,2409015,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-C499AE6826B2,yes
805b1bb3b46dc2d49900e1a8556f877869b39fedbced6f384633d9ec63020bbb,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0098.JPG,historical\dropbox\rest\DSC_0098.JPG,DSC_0098.JPG,.jpg,2446760,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-805B1BB3B46D,yes
04bad84a1765d1be3a296ecf5e265704079a652d5cabb254d2074e9b232a1fc3,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0099.JPG,historical\dropbox\rest\DSC_0099.JPG,DSC_0099.JPG,.jpg,2582979,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-04BAD84A1765,yes
48ea4fbc40b9d442c25cb3db84ec86084abc0eb6509ecf3a956a85644d428ef7,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0100.JPG,historical\dropbox\rest\DSC_0100.JPG,DSC_0100.JPG,.jpg,2437606,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-48EA4FBC40B9,yes
22ea6d6cb836e70c08ec870ac005820bcaa1f360078cb8c6d770f77d6ffa3791,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0101.JPG,historical\dropbox\rest\DSC_0101.JPG,DSC_0101.JPG,.jpg,2675391,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-22EA6D6CB836,yes
044e9ed619c3cd7a40cfb8e5152559b68864aabb842d8db1bfebc54ac1d05d06,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0102.JPG,historical\dropbox\rest\DSC_0102.JPG,DSC_0102.JPG,.jpg,2834303,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-044E9ED619C3,yes
72b90e91230c1d10a85ff0f9dc05dfecca7f7a13a2db10f3e4c5ab7bcba4e3f1,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0103.JPG,historical\dropbox\rest\DSC_0103.JPG,DSC_0103.JPG,.jpg,2695563,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-72B90E91230C,yes
b64a99bd323d04ddf76d6b95b0f66c3fc2276cd0c419ea8e3a1021cd4d71a8cd,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0104.JPG,historical\dropbox\rest\DSC_0104.JPG,DSC_0104.JPG,.jpg,2337578,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-B64A99BD323D,yes
272202e7b789fa463ac8caf3540af310e87cfe01f9d4b203890168494fd2a6f4,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0105.JPG,historical\dropbox\rest\DSC_0105.JPG,DSC_0105.JPG,.jpg,2568219,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-272202E7B789,yes
3f40acfcaea6ce07954268695dcf8ebc5dfb79038396a728b97cd201ae1576ea,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0106.JPG,historical\dropbox\rest\DSC_0106.JPG,DSC_0106.JPG,.jpg,2837231,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-3F40ACFCAEA6,yes
8f82015298d291acc19fc0657792f6ace44e8342942150134b922aef240755b3,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0107.JPG,historical\dropbox\rest\DSC_0107.JPG,DSC_0107.JPG,.jpg,2508506,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-8F82015298D2,yes
2b592f04e49f119bc96e9631f7a8f5daa46e73832ecf947d4efedf748e782a4a,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0108.JPG,historical\dropbox\rest\DSC_0108.JPG,DSC_0108.JPG,.jpg,2326120,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-2B592F04E49F,yes
42ec7d939bcfad1be20a072dc990ed2113065707e012fbe5f9e57e381708815c,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0109.JPG,historical\dropbox\rest\DSC_0109.JPG,DSC_0109.JPG,.jpg,2475191,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-42EC7D939BCF,yes
907e1102012b0c9612caa01600adf8a0633773f315a897d68cffc1616076bd30,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0110.JPG,historical\dropbox\rest\DSC_0110.JPG,DSC_0110.JPG,.jpg,2284817,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-907E1102012B,yes
9558337f25e3aef8b11a6cf1e5bc4a045097ddc8b7520c8e1a547469ec7d916a,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0111.JPG,historical\dropbox\rest\DSC_0111.JPG,DSC_0111.JPG,.jpg,2371530,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-9558337F25E3,yes
69914b71e372ff6a777dc9010248218100efa734ee5b2c67b0e611cff5f34489,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0112.JPG,historical\dropbox\rest\DSC_0112.JPG,DSC_0112.JPG,.jpg,2104741,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-69914B71E372,yes
234cfc35e074c71dda6ed4f0e523336688357995d5676faa9e6cfddd39fbc438,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0113.JPG,historical\dropbox\rest\DSC_0113.JPG,DSC_0113.JPG,.jpg,2315625,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-234CFC35E074,yes
4526ccf8cadea89e8af560c15ca74b7fefb602a0b2828f08aab1beb3d0fe8197,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0114.JPG,historical\dropbox\rest\DSC_0114.JPG,DSC_0114.JPG,.jpg,2197051,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-4526CCF8CADE,yes
8eed7a0af37e9ade9328cc3521dd68afa07310060d6b479c59dde757a6832b75,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0115.JPG,historical\dropbox\rest\DSC_0115.JPG,DSC_0115.JPG,.jpg,2168322,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-8EED7A0AF37E,yes
0cc67e56bcc53399810e599bb92e2a249115cd4cc4ab33ee2ddb982a59896ffe,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0116.JPG,historical\dropbox\rest\DSC_0116.JPG,DSC_0116.JPG,.jpg,2058386,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-0CC67E56BCC5,yes
a8f209b0c34c788f0f3e009b66febbf983d9d971553fcf4b4d74900ee97ef6c5,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0117.JPG,historical\dropbox\rest\DSC_0117.JPG,DSC_0117.JPG,.jpg,2325479,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-A8F209B0C34C,yes
2d4a5bdf9e86ca10cda1710fd2d92d55116fca82fa47f1453780b8b6203fc1c5,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0118.JPG,historical\dropbox\rest\DSC_0118.JPG,DSC_0118.JPG,.jpg,2159056,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-2D4A5BDF9E86,yes
f19a0bcbd5bc839e7ed73bd87b9bcdbbad7363e49e75962fa7af61e4504caa92,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\rest\DSC_0119.JPG,historical\dropbox\rest\DSC_0119.JPG,DSC_0119.JPG,.jpg,2280220,3008,2000,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-F19A0BCBD5BC,yes
